asset_id,ticker,name,country,exchange,sector,asset_class,currency
743,HBAN,HBAN,US,NYSE/NASDAQ,Financial Services,Equity,USD
728,HCA,HCA,US,NYSE/NASDAQ,Healthcare,Equity,USD
735,HD,HD,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
726,HIG,HIG,US,NYSE/NASDAQ,Financial Services,Equity,USD
744,HII,HII,US,NYSE/NASDAQ,Industrials,Equity,USD
733,HLT,HLT,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
734,HOLX,HOLX,US,NYSE/NASDAQ,Healthcare,Equity,USD
736,HON,HON,US,NYSE/NASDAQ,Industrials,Equity,USD
899,HOOD,HOOD,US,NYSE/NASDAQ,Financial Services,Equity,USD
732,HPE,HPE,US,NYSE/NASDAQ,Technology,Equity,USD
740,HPQ,HPQ,US,NYSE/NASDAQ,Technology,Equity,USD
737,HRL,HRL,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
730,HSIC,HSIC,US,NYSE/NASDAQ,Healthcare,Equity,USD
738,HST,HST,US,NYSE/NASDAQ,Real Estate,Equity,USD
731,HSY,HSY,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
741,HUBB,HUBB,US,NYSE/NASDAQ,Industrials,Equity,USD
742,HUM,HUM,US,NYSE/NASDAQ,Healthcare,Equity,USD
739,HWM,HWM,US,NYSE/NASDAQ,Industrials,Equity,USD
753,IBKR,IBKR,US,NYSE/NASDAQ,Financial Services,Equity,USD
745,IBM,IBM,US,NYSE/NASDAQ,Technology,Equity,USD
754,ICE,ICE,US,NYSE/NASDAQ,Financial Services,Equity,USD
747,IDXX,IDXX,US,NYSE/NASDAQ,Healthcare,Equity,USD
746,IEX,IEX,US,NYSE/NASDAQ,Industrials,Equity,USD
755,IFF,IFF,US,NYSE/NASDAQ,Basic Materials,Equity,USD
749,INCY,INCY,US,NYSE/NASDAQ,Healthcare,Equity,USD
752,INTC,INTC,US,NYSE/NASDAQ,Technology,Equity,USD
757,INTU,INTU,US,NYSE/NASDAQ,Technology,Equity,USD
760,INVH,INVH,US,NYSE/NASDAQ,Real Estate,Equity,USD
756,IP,IP,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
761,IQV,IQV,US,NYSE/NASDAQ,Healthcare,Equity,USD
750,IR,IR,US,NYSE/NASDAQ,Industrials,Equity,USD
762,IRM,IRM,US,NYSE/NASDAQ,Real Estate,Equity,USD
758,ISRG,ISRG,US,NYSE/NASDAQ,Healthcare,Equity,USD
710,IT,IT,US,NYSE/NASDAQ,Technology,Equity,USD
748,ITW,ITW,US,NYSE/NASDAQ,Industrials,Equity,USD
759,IVZ,IVZ,US,NYSE/NASDAQ,Financial Services,Equity,USD
766,J,J,US,NYSE/NASDAQ,Industrials,Equity,USD
763,JBHT,JBHT,US,NYSE/NASDAQ,Industrials,Equity,USD
764,JBL,JBL,US,NYSE/NASDAQ,Technology,Equity,USD
768,JCI,JCI,US,NYSE/NASDAQ,Industrials,Equity,USD
765,JKHY,JKHY,US,NYSE/NASDAQ,Technology,Equity,USD
767,JNJ,JNJ,US,NYSE/NASDAQ,Healthcare,Equity,USD
769,JPM,JPM,US,NYSE/NASDAQ,Financial Services,Equity,USD
771,KDP,KDP,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
772,KEY,KEY,US,NYSE/NASDAQ,Financial Services,Equity,USD
773,KEYS,KEYS,US,NYSE/NASDAQ,Technology,Equity,USD
779,KHC,KHC,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
775,KIM,KIM,US,NYSE/NASDAQ,Real Estate,Equity,USD
777,KKR,KKR,US,NYSE/NASDAQ,Financial Services,Equity,USD
778,KLAC,KLAC,US,NYSE/NASDAQ,Technology,Equity,USD
774,KMB,KMB,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
776,KMI,KMI,US,NYSE/NASDAQ,Energy,Equity,USD
614,KO,KO,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
780,KR,KR,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
770,KVUE,KVUE,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
793,L,L,US,NYSE/NASDAQ,Financial Services,Equity,USD
786,LDOS,LDOS,US,NYSE/NASDAQ,Technology,Equity,USD
787,LEN,LEN,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
782,LH,LH,US,NYSE/NASDAQ,Healthcare,Equity,USD
781,LHX,LHX,US,NYSE/NASDAQ,Industrials,Equity,USD
788,LII,LII,US,NYSE/NASDAQ,Industrials,Equity,USD
790,LIN,LIN,US,NYSE/NASDAQ,Basic Materials,Equity,USD
789,LLY,LLY,US,NYSE/NASDAQ,Healthcare,Equity,USD
792,LMT,LMT,US,NYSE/NASDAQ,Industrials,Equity,USD
518,LNT,LNT,US,NYSE/NASDAQ,Utilities,Equity,USD
794,LOW,LOW,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
783,LRCX,LRCX,US,NYSE/NASDAQ,Technology,Equity,USD
795,LULU,LULU,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
921,LUV,LUV,US,NYSE/NASDAQ,Industrials,Equity,USD
785,LVS,LVS,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
784,LW,LW,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
796,LYB,LYB,US,NYSE/NASDAQ,Basic Materials,Equity,USD
791,LYV,LYV,US,NYSE/NASDAQ,Communication Services,Equity,USD
803,MA,MA,US,NYSE/NASDAQ,Financial Services,Equity,USD
817,MAA,MAA,US,NYSE/NASDAQ,Real Estate,Equity,USD
799,MAR,MAR,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
802,MAS,MAS,US,NYSE/NASDAQ,Industrials,Equity,USD
806,MCD,MCD,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
814,MCHP,MCHP,US,NYSE/NASDAQ,Technology,Equity,USD
807,MCK,MCK,US,NYSE/NASDAQ,Healthcare,Equity,USD
824,MCO,MCO,US,NYSE/NASDAQ,Financial Services,Equity,USD
821,MDLZ,MDLZ,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
808,MDT,MDT,US,NYSE/NASDAQ,Healthcare,Equity,USD
811,MET,MET,US,NYSE/NASDAQ,Financial Services,Equity,USD
810,META,META,US,NYSE/NASDAQ,Communication Services,Equity,USD
813,MGM,MGM,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
805,MKC,MKC,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
801,MLM,MLM,US,NYSE/NASDAQ,Basic Materials,Equity,USD
800,MMC,MMC,US,NYSE/NASDAQ,Financial Services,Equity,USD
501,MMM,MMM,US,NYSE/NASDAQ,Industrials,Equity,USD
823,MNST,MNST,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
522,MO,MO,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
819,MOH,MOH,US,NYSE/NASDAQ,Healthcare,Equity,USD
826,MOS,MOS,US,NYSE/NASDAQ,Basic Materials,Equity,USD
798,MPC,MPC,US,NYSE/NASDAQ,Energy,Equity,USD
822,MPWR,MPWR,US,NYSE/NASDAQ,Technology,Equity,USD
809,MRK,MRK,US,NYSE/NASDAQ,Healthcare,Equity,USD
818,MRNA,MRNA,US,NYSE/NASDAQ,Healthcare,Equity,USD
825,MS,MS,US,NYSE/NASDAQ,Financial Services,Equity,USD
828,MSCI,MSCI,US,NYSE/NASDAQ,Financial Services,Equity,USD
816,MSFT,MSFT,US,NYSE/NASDAQ,Technology,Equity,USD
827,MSI,MSI,US,NYSE/NASDAQ,Technology,Equity,USD
797,MTB,MTB,US,NYSE/NASDAQ,Financial Services,Equity,USD
804,MTCH,MTCH,US,NYSE/NASDAQ,Communication Services,Equity,USD
812,MTD,MTD,US,NYSE/NASDAQ,Healthcare,Equity,USD
815,MU,MU,US,NYSE/NASDAQ,Technology,Equity,USD
842,NCLH,NCLH,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
829,NDAQ,NDAQ,US,NYSE/NASDAQ,Financial Services,Equity,USD
838,NDSN,NDSN,US,NYSE/NASDAQ,Industrials,Equity,USD
835,NEE,NEE,US,NYSE/NASDAQ,Utilities,Equity,USD
832,NEM,NEM,US,NYSE/NASDAQ,Basic Materials,Equity,USD
831,NFLX,NFLX,US,NYSE/NASDAQ,Communication Services,Equity,USD
837,NI,NI,US,NYSE/NASDAQ,Utilities,Equity,USD
836,NKE,NKE,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
841,NOC,NOC,US,NYSE/NASDAQ,Industrials,Equity,USD
912,NOW,NOW,US,NYSE/NASDAQ,Technology,Equity,USD
843,NRG,NRG,US,NYSE/NASDAQ,Utilities,Equity,USD
839,NSC,NSC,US,NYSE/NASDAQ,Industrials,Equity,USD
830,NTAP,NTAP,US,NYSE/NASDAQ,Technology,Equity,USD
840,NTRS,NTRS,US,NYSE/NASDAQ,Financial Services,Equity,USD
844,NUE,NUE,US,NYSE/NASDAQ,Basic Materials,Equity,USD
845,NVDA,NVDA,US,NYSE/NASDAQ,Technology,Equity,USD
846,NVR,NVR,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
834,NWS,NWS,US,NYSE/NASDAQ,Communication Services,Equity,USD
833,NWSA,NWSA,US,NYSE/NASDAQ,Communication Services,Equity,USD
847,NXPI,NXPI,US,NYSE/NASDAQ,Technology,Equity,USD
892,O,O,US,NYSE/NASDAQ,Real Estate,Equity,USD
850,ODFL,ODFL,US,NYSE/NASDAQ,Industrials,Equity,USD
853,OKE,OKE,US,NYSE/NASDAQ,Energy,Equity,USD
851,OMC,OMC,US,NYSE/NASDAQ,Communication Services,Equity,USD
852,ON,ON,US,NYSE/NASDAQ,Technology,Equity,USD
854,ORCL,ORCL,US,NYSE/NASDAQ,Technology,Equity,USD
848,ORLY,ORLY,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
855,OTIS,OTIS,US,NYSE/NASDAQ,Industrials,Equity,USD
849,OXY,OXY,US,NYSE/NASDAQ,Energy,Equity,USD
859,PANW,PANW,US,NYSE/NASDAQ,Technology,Equity,USD
863,PAYC,PAYC,US,NYSE/NASDAQ,Technology,Equity,USD
862,PAYX,PAYX,US,NYSE/NASDAQ,Technology,Equity,USD
856,PCAR,PCAR,US,NYSE/NASDAQ,Industrials,Equity,USD
868,PCG,PCG,US,NYSE/NASDAQ,Utilities,Equity,USD
881,PEG,PEG,US,NYSE/NASDAQ,Utilities,Equity,USD
866,PEP,PEP,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
867,PFE,PFE,US,NYSE/NASDAQ,Healthcare,Equity,USD
876,PFG,PFG,US,NYSE/NASDAQ,Financial Services,Equity,USD
877,PG,PG,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
878,PGR,PGR,US,NYSE/NASDAQ,Financial Services,Equity,USD
861,PH,PH,US,NYSE/NASDAQ,Industrials,Equity,USD
884,PHM,PHM,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
857,PKG,PKG,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
879,PLD,PLD,US,NYSE/NASDAQ,Real Estate,Equity,USD
858,PLTR,PLTR,US,NYSE/NASDAQ,Technology,Equity,USD
869,PM,PM,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
872,PNC,PNC,US,NYSE/NASDAQ,Financial Services,Equity,USD
865,PNR,PNR,US,NYSE/NASDAQ,Industrials,Equity,USD
871,PNW,PNW,US,NYSE/NASDAQ,Utilities,Equity,USD
751,PODD,PODD,US,NYSE/NASDAQ,Healthcare,Equity,USD
873,POOL,POOL,US,NYSE/NASDAQ,Industrials,Equity,USD
874,PPG,PPG,US,NYSE/NASDAQ,Basic Materials,Equity,USD
875,PPL,PPL,US,NYSE/NASDAQ,Utilities,Equity,USD
880,PRU,PRU,US,NYSE/NASDAQ,Financial Services,Equity,USD
883,PSA,PSA,US,NYSE/NASDAQ,Real Estate,Equity,USD
860,PSKY,PSKY,US,NYSE/NASDAQ,Communication Services,Equity,USD
870,PSX,PSX,US,NYSE/NASDAQ,Energy,Equity,USD
882,PTC,PTC,US,NYSE/NASDAQ,Technology,Equity,USD
885,PWR,PWR,US,NYSE/NASDAQ,Industrials,Equity,USD
864,PYPL,PYPL,US,NYSE/NASDAQ,Financial Services,Equity,USD
888,Q,Q,US,NYSE/NASDAQ,Technology,Equity,USD
886,QCOM,QCOM,US,NYSE/NASDAQ,Technology,Equity,USD
904,RCL,RCL,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
893,REG,REG,US,NYSE/NASDAQ,Real Estate,Equity,USD
894,REGN,REGN,US,NYSE/NASDAQ,Healthcare,Equity,USD
895,RF,RF,US,NYSE/NASDAQ,Financial Services,Equity,USD
890,RJF,RJF,US,NYSE/NASDAQ,Financial Services,Equity,USD
889,RL,RL,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
897,RMD,RMD,US,NYSE/NASDAQ,Healthcare,Equity,USD
900,ROK,ROK,US,NYSE/NASDAQ,Industrials,Equity,USD
901,ROL,ROL,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
902,ROP,ROP,US,NYSE/NASDAQ,Technology,Equity,USD
903,ROST,ROST,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
896,RSG,RSG,US,NYSE/NASDAQ,Industrials,Equity,USD
891,RTX,RTX,US,NYSE/NASDAQ,Industrials,Equity,USD
898,RVTY,RVTY,US,NYSE/NASDAQ,Healthcare,Equity,USD
908,SBAC,SBAC,US,NYSE/NASDAQ,Real Estate,Equity,USD
923,SBUX,SBUX,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
599,SCHW,SCHW,US,NYSE/NASDAQ,Financial Services,Equity,USD
913,SHW,SHW,US,NYSE/NASDAQ,Basic Materials,Equity,USD
916,SJM,SJM,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
909,SLB,SLB,US,NYSE/NASDAQ,Energy,Equity,USD
928,SMCI,SMCI,US,NYSE/NASDAQ,Technology,Equity,USD
918,SNA,SNA,US,NYSE/NASDAQ,Industrials,Equity,USD
907,SNDK,SNDK,US,NYSE/NASDAQ,Technology,Equity,USD
930,SNPS,SNPS,US,NYSE/NASDAQ,Technology,Equity,USD
920,SO,SO,US,NYSE/NASDAQ,Utilities,Equity,USD
919,SOLV,SOLV,US,NYSE/NASDAQ,Healthcare,Equity,USD
914,SPG,SPG,US,NYSE/NASDAQ,Real Estate,Equity,USD
905,SPGI,SPGI,US,NYSE/NASDAQ,Financial Services,Equity,USD
911,SRE,SRE,US,NYSE/NASDAQ,Utilities,Equity,USD
926,STE,STE,US,NYSE/NASDAQ,Healthcare,Equity,USD
925,STLD,STLD,US,NYSE/NASDAQ,Basic Materials,Equity,USD
924,STT,STT,US,NYSE/NASDAQ,Financial Services,Equity,USD
910,STX,STX,US,NYSE/NASDAQ,Technology,Equity,USD
623,STZ,STZ,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
917,SW,SW,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
922,SWK,SWK,US,NYSE/NASDAQ,Industrials,Equity,USD
915,SWKS,SWKS,US,NYSE/NASDAQ,Technology,Equity,USD
929,SYF,SYF,US,NYSE/NASDAQ,Financial Services,Equity,USD
927,SYK,SYK,US,NYSE/NASDAQ,Healthcare,Equity,USD
931,SYY,SYY,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
549,T,T,US,NYSE/NASDAQ,Communication Services,Equity,USD
820,TAP,TAP,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
950,TDG,TDG,US,NYSE/NASDAQ,Industrials,Equity,USD
939,TDY,TDY,US,NYSE/NASDAQ,Technology,Equity,USD
564,TECH,TECH,US,NYSE/NASDAQ,Healthcare,Equity,USD
938,TEL,TEL,US,NYSE/NASDAQ,Technology,Equity,USD
940,TER,TER,US,NYSE/NASDAQ,Technology,Equity,USD
953,TFC,TFC,US,NYSE/NASDAQ,Financial Services,Equity,USD
937,TGT,TGT,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
945,TJX,TJX,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
946,TKO,TKO,US,NYSE/NASDAQ,Communication Services,Equity,USD
932,TMUS,TMUS,US,NYSE/NASDAQ,Communication Services,Equity,USD
943,TPL,TPL,US,NYSE/NASDAQ,Energy,Equity,USD
935,TPR,TPR,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
936,TRGP,TRGP,US,NYSE/NASDAQ,Energy,Equity,USD
952,TRMB,TRMB,US,NYSE/NASDAQ,Technology,Equity,USD
933,TROW,TROW,US,NYSE/NASDAQ,Financial Services,Equity,USD
951,TRV,TRV,US,NYSE/NASDAQ,Financial Services,Equity,USD
948,TSCO,TSCO,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
941,TSLA,TSLA,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
955,TSN,TSN,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
949,TT,TT,US,NYSE/NASDAQ,Industrials,Equity,USD
947,TTD,TTD,US,NYSE/NASDAQ,Communication Services,Equity,USD
934,TTWO,TTWO,US,NYSE/NASDAQ,Communication Services,Equity,USD
942,TXN,TXN,US,NYSE/NASDAQ,Technology,Equity,USD
944,TXT,TXT,US,NYSE/NASDAQ,Industrials,Equity,USD
954,TYL,TYL,US,NYSE/NASDAQ,Technology,Equity,USD
961,UAL,UAL,US,NYSE/NASDAQ,Industrials,Equity,USD
957,UBER,UBER,US,NYSE/NASDAQ,Technology,Equity,USD
958,UDR,UDR,US,NYSE/NASDAQ,Real Estate,Equity,USD
965,UHS,UHS,US,NYSE/NASDAQ,Healthcare,Equity,USD
959,ULTA,ULTA,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
964,UNH,UNH,US,NYSE/NASDAQ,Healthcare,Equity,USD
960,UNP,UNP,US,NYSE/NASDAQ,Industrials,Equity,USD
962,UPS,UPS,US,NYSE/NASDAQ,Industrials,Equity,USD
963,URI,URI,US,NYSE/NASDAQ,Industrials,Equity,USD
956,USB,USB,US,NYSE/NASDAQ,Financial Services,Equity,USD
975,V,V,US,NYSE/NASDAQ,Financial Services,Equity,USD
974,VICI,VICI,US,NYSE/NASDAQ,Real Estate,Equity,USD
966,VLO,VLO,US,NYSE/NASDAQ,Energy,Equity,USD
968,VLTO,VLTO,US,NYSE/NASDAQ,Industrials,Equity,USD
977,VMC,VMC,US,NYSE/NASDAQ,Basic Materials,Equity,USD
970,VRSK,VRSK,US,NYSE/NASDAQ,Industrials,Equity,USD
969,VRSN,VRSN,US,NYSE/NASDAQ,Technology,Equity,USD
972,VRTX,VRTX,US,NYSE/NASDAQ,Healthcare,Equity,USD
976,VST,VST,US,NYSE/NASDAQ,Utilities,Equity,USD
967,VTR,VTR,US,NYSE/NASDAQ,Real Estate,Equity,USD
973,VTRS,VTRS,US,NYSE/NASDAQ,Healthcare,Equity,USD
971,VZ,VZ,US,NYSE/NASDAQ,Communication Services,Equity,USD
980,WAB,WAB,US,NYSE/NASDAQ,Industrials,Equity,USD
985,WAT,WAT,US,NYSE/NASDAQ,Healthcare,Equity,USD
983,WBD,WBD,US,NYSE/NASDAQ,Communication Services,Equity,USD
995,WDAY,WDAY,US,NYSE/NASDAQ,Technology,Equity,USD
990,WDC,WDC,US,NYSE/NASDAQ,Technology,Equity,USD
986,WEC,WEC,US,NYSE/NASDAQ,Utilities,Equity,USD
988,WELL,WELL,US,NYSE/NASDAQ,Real Estate,Equity,USD
987,WFC,WFC,US,NYSE/NASDAQ,Financial Services,Equity,USD
984,WM,WM,US,NYSE/NASDAQ,Industrials,Equity,USD
993,WMB,WMB,US,NYSE/NASDAQ,Energy,Equity,USD
981,WMT,WMT,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
978,WRB,WRB,US,NYSE/NASDAQ,Financial Services,Equity,USD
992,WSM,WSM,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
989,WST,WST,US,NYSE/NASDAQ,Healthcare,Equity,USD
994,WTW,WTW,US,NYSE/NASDAQ,Financial Services,Equity,USD
991,WY,WY,US,NYSE/NASDAQ,Real Estate,Equity,USD
996,WYNN,WYNN,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
997,XEL,XEL,US,NYSE/NASDAQ,Utilities,Equity,USD
690,XOM,XOM,US,NYSE/NASDAQ,Energy,Equity,USD
998,XYL,XYL,US,NYSE/NASDAQ,Industrials,Equity,USD
568,XYZ,XYZ,US,NYSE/NASDAQ,Technology,Equity,USD
999,YUM,YUM,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
1001,ZBH,ZBH,US,NYSE/NASDAQ,Healthcare,Equity,USD
1000,ZBRA,ZBRA,US,NYSE/NASDAQ,Technology,Equity,USD
1002,ZTS,ZTS,US,NYSE/NASDAQ,Healthcare,Equity,USD
